depth,iterations,l2_leaf_reg,learning_rate,loss_function,feautures,feautures_len,N_PREDICT,index_drop,n_popular,valideted_train,cat_features,reranked_own_rec
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,530,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1201576576576576
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,540,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1596846846846847
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,550,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1552927927927928
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,560,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1112612612612612
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,570,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1189189189189189
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,580,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1643018018018018
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,590,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1194819819819819
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,600,0,11000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1069819819819819
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,400,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1368243243243243
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,410,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1433558558558558
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,420,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1429054054054054
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,430,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.148536036036036
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,440,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1176801801801801
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,450,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1257882882882882
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,460,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1207207207207207
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,470,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1152027027027027
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,480,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.150563063063063
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,490,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1594594594594595
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,500,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1264639639639639
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,510,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1210585585585585
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,520,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1350225225225225
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,530,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.150563063063063
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,540,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1379504504504504
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,550,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1458333333333333
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,560,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1157657657657657
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,570,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1283783783783783
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,580,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1127252252252252
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,590,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1586711711711711
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,600,0,12000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1137387387387387
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,400,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1343468468468468
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,410,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1373873873873874
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,420,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1397522522522522
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,430,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1300675675675675
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,440,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1213963963963964
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,450,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1313063063063063
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,460,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1432432432432432
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,470,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.154054054054054
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,480,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1388513513513513
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,490,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1510135135135135
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,500,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1256756756756756
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,510,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1533783783783783
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,520,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1181306306306306
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,530,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1472972972972973
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,540,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1324324324324324
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,550,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.153490990990991
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,560,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1317567567567567
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,570,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1192567567567567
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,580,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1414414414414414
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,590,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1083333333333333
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,600,0,13000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1469594594594594
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,400,0,14000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1240990990990991
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,410,0,14000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1301801801801801
10,1000,5,0.1,Logloss,"['user_id', 'item_id', 'manufacturer', 'age_desc', 'marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc', 'kid_category_desc', 'i_quantity_sold', 'user_total_buy', 'item_total_sold', 'user_buy_per_week', 'u_buy_item_weekly', 'top_100', 'top_500', 'top_1000', 'user_buy_popular', 'user_buy_not_popular']",20,420,0,14000,True,"['marital_status_code', 'income_desc', 'homeowner_desc', 'hh_comp_desc', 'household_size_desc']",0.1212837837837837
